植物编号,经度（X),纬度（Y）,中文名,拉丁学名,科属,生活型,原产地,地理分布,类群,形态特征,生态习性,入侵危害特点,分布区域,出现次数
6,110.2817,29.0658,苏门白酒草,Erigeron sumatrensis Retz.,菊科飞蓬属,一二年生草本,南美洲,热带和亚热带地区分布,被子植物,根纺锤状，直或弯，具纤维状根，茎被较密灰白色上弯糙短毛，杂有开展的疏柔毛，总苞片背面被糙短毛，瘦果线状披针形，常生长在山坡草地、旷野、路旁。,喜光耐旱、适应性强，凭借巨大种子产量、风媒扩散和化感作用，严重危害农田与生态。,在新修路和施工的地方以及河沟边，苏门白酒草就会抢先发芽生长，该地植物遭到破坏。,西站附属绿地、福天·中央公馆附属绿地、围城路防护绿地、科技大道防护绿地、官黎路防护绿地、高盛澧园附属绿地、市人民政府附属绿地、华天金街防护绿地、南庄坪街道办事处附属绿地、天门中学附属绿地,8
6,110.2814,29.0649,苏门白酒草,Erigeron sumatrensis Retz.,菊科飞蓬属,一二年生草本,南美洲,热带和亚热带地区分布,被子植物,根纺锤状，直或弯，具纤维状根，茎被较密灰白色上弯糙短毛，杂有开展的疏柔毛，总苞片背面被糙短毛，瘦果线状披针形，常生长在山坡草地、旷野、路旁。,喜光耐旱、适应性强，凭借巨大种子产量、风媒扩散和化感作用，严重危害农田与生态。,在新修路和施工的地方以及河沟边，苏门白酒草就会抢先发芽生长，该地植物遭到破坏。,西站附属绿地、福天·中央公馆附属绿地、围城路防护绿地、科技大道防护绿地、官黎路防护绿地、高盛澧园附属绿地、市人民政府附属绿地、华天金街防护绿地、南庄坪街道办事处附属绿地、天门中学附属绿地,8
6,110.2758,29.0649,苏门白酒草,Erigeron sumatrensis Retz.,菊科飞蓬属,一二年生草本,南美洲,热带和亚热带地区分布,被子植物,根纺锤状，直或弯，具纤维状根，茎被较密灰白色上弯糙短毛，杂有开展的疏柔毛，总苞片背面被糙短毛，瘦果线状披针形，常生长在山坡草地、旷野、路旁。,喜光耐旱、适应性强，凭借巨大种子产量、风媒扩散和化感作用，严重危害农田与生态。,在新修路和施工的地方以及河沟边，苏门白酒草就会抢先发芽生长，该地植物遭到破坏。,西站附属绿地、福天·中央公馆附属绿地、围城路防护绿地、科技大道防护绿地、官黎路防护绿地、高盛澧园附属绿地、市人民政府附属绿地、华天金街防护绿地、南庄坪街道办事处附属绿地、天门中学附属绿地,8
6,110.2757,29.0647,苏门白酒草,Erigeron sumatrensis Retz.,菊科飞蓬属,一二年生草本,南美洲,热带和亚热带地区分布,被子植物,根纺锤状，直或弯，具纤维状根，茎被较密灰白色上弯糙短毛，杂有开展的疏柔毛，总苞片背面被糙短毛，瘦果线状披针形，常生长在山坡草地、旷野、路旁。,喜光耐旱、适应性强，凭借巨大种子产量、风媒扩散和化感作用，严重危害农田与生态。,在新修路和施工的地方以及河沟边，苏门白酒草就会抢先发芽生长，该地植物遭到破坏。,西站附属绿地、福天·中央公馆附属绿地、围城路防护绿地、科技大道防护绿地、官黎路防护绿地、高盛澧园附属绿地、市人民政府附属绿地、华天金街防护绿地、南庄坪街道办事处附属绿地、天门中学附属绿地,8
6,110.2747,29.0641,苏门白酒草,Erigeron sumatrensis Retz.,菊科飞蓬属,一二年生草本,南美洲,热带和亚热带地区分布,被子植物,根纺锤状，直或弯，具纤维状根，茎被较密灰白色上弯糙短毛，杂有开展的疏柔毛，总苞片背面被糙短毛，瘦果线状披针形，常生长在山坡草地、旷野、路旁。,喜光耐旱、适应性强，凭借巨大种子产量、风媒扩散和化感作用，严重危害农田与生态。,在新修路和施工的地方以及河沟边，苏门白酒草就会抢先发芽生长，该地植物遭到破坏。,西站附属绿地、福天·中央公馆附属绿地、围城路防护绿地、科技大道防护绿地、官黎路防护绿地、高盛澧园附属绿地、市人民政府附属绿地、华天金街防护绿地、南庄坪街道办事处附属绿地、天门中学附属绿地,8
6,110.2756,29.0628,苏门白酒草,Erigeron sumatrensis Retz.,菊科飞蓬属,一二年生草本,南美洲,热带和亚热带地区分布,被子植物,根纺锤状，直或弯，具纤维状根，茎被较密灰白色上弯糙短毛，杂有开展的疏柔毛，总苞片背面被糙短毛，瘦果线状披针形，常生长在山坡草地、旷野、路旁。,喜光耐旱、适应性强，凭借巨大种子产量、风媒扩散和化感作用，严重危害农田与生态。,在新修路和施工的地方以及河沟边，苏门白酒草就会抢先发芽生长，该地植物遭到破坏。,西站附属绿地、福天·中央公馆附属绿地、围城路防护绿地、科技大道防护绿地、官黎路防护绿地、高盛澧园附属绿地、市人民政府附属绿地、华天金街防护绿地、南庄坪街道办事处附属绿地、天门中学附属绿地,8
6,110.2743,29.0622,苏门白酒草,Erigeron sumatrensis Retz.,菊科飞蓬属,一二年生草本,南美洲,热带和亚热带地区分布,被子植物,根纺锤状，直或弯，具纤维状根，茎被较密灰白色上弯糙短毛，杂有开展的疏柔毛，总苞片背面被糙短毛，瘦果线状披针形，常生长在山坡草地、旷野、路旁。,喜光耐旱、适应性强，凭借巨大种子产量、风媒扩散和化感作用，严重危害农田与生态。,在新修路和施工的地方以及河沟边，苏门白酒草就会抢先发芽生长，该地植物遭到破坏。,西站附属绿地、福天·中央公馆附属绿地、围城路防护绿地、科技大道防护绿地、官黎路防护绿地、高盛澧园附属绿地、市人民政府附属绿地、华天金街防护绿地、南庄坪街道办事处附属绿地、天门中学附属绿地,8
6,110.3327,29.0748,苏门白酒草,Erigeron sumatrensis Retz.,菊科飞蓬属,一二年生草本,南美洲,热带和亚热带地区分布,被子植物,根纺锤状，直或弯，具纤维状根，茎被较密灰白色上弯糙短毛，杂有开展的疏柔毛，总苞片背面被糙短毛，瘦果线状披针形，常生长在山坡草地、旷野、路旁。,喜光耐旱、适应性强，凭借巨大种子产量、风媒扩散和化感作用，严重危害农田与生态。,在新修路和施工的地方以及河沟边，苏门白酒草就会抢先发芽生长，该地植物遭到破坏。,西站附属绿地、福天·中央公馆附属绿地、围城路防护绿地、科技大道防护绿地、官黎路防护绿地、高盛澧园附属绿地、市人民政府附属绿地、华天金街防护绿地、南庄坪街道办事处附属绿地、天门中学附属绿地,8
7,110.3005,29.0645,加拿大一枝黄花,Solidago canadensis L.,菊科一枝黄花属,多年生草本,北美洲,北温带分布,被子植物,头状花序很小，在花序分枝上单面着生，多数弯曲的花序分枝与单面着生的头状花序，形成开展的圆锥状花序。总苞片线状披针形，边缘舌状花很短。多年生草本植物。茎直立、秆粗壮，下部一般无分枝，常成紫红色。叶片披针形或线状披针形，互生，顶渐尖，基部楔形，近无柄。大多呈三出脉，边缘具锯齿。蝎尾状圆锥花序，具向外伸展的分支。,喜光、耐旱、耐贫瘠；偏好开阔、受干扰的环境，也能适应多种土壤,加拿大一枝黄花的危害主要表现在对本地生态平衡的破坏和对本地生物多样性的威胁。这是由于加拿大一枝黄花具有强大的竞争优势，体现在：①繁殖能力强，无性有性结合；②传播能力强，远近结合；③生长期长，在其他秋季杂草枯萎或停止生长的时候，加拿大一枝黄花依然茂盛，花黄叶绿，而且地下根茎继续横走，不断蚕食其他杂草的领地，而此时其他杂草已无力与之竞争。加拿大一枝黄花还可以抑制糖槭幼苗生长，也抑制包括自身在内的草本植物发芽。,鹭鸶湾防护绿地、迎宾路防护绿地,2
7,110.2859,29.0708,加拿大一枝黄花,Solidago canadensis L.,菊科一枝黄花属,多年生草本,北美洲,北温带分布,被子植物,头状花序很小，在花序分枝上单面着生，多数弯曲的花序分枝与单面着生的头状花序，形成开展的圆锥状花序。总苞片线状披针形，边缘舌状花很短。多年生草本植物。茎直立、秆粗壮，下部一般无分枝，常成紫红色。叶片披针形或线状披针形，互生，顶渐尖，基部楔形，近无柄。大多呈三出脉，边缘具锯齿。蝎尾状圆锥花序，具向外伸展的分支。,喜光、耐旱、耐贫瘠；偏好开阔、受干扰的环境，也能适应多种土壤,加拿大一枝黄花的危害主要表现在对本地生态平衡的破坏和对本地生物多样性的威胁。这是由于加拿大一枝黄花具有强大的竞争优势，体现在：①繁殖能力强，无性有性结合；②传播能力强，远近结合；③生长期长，在其他秋季杂草枯萎或停止生长的时候，加拿大一枝黄花依然茂盛，花黄叶绿，而且地下根茎继续横走，不断蚕食其他杂草的领地，而此时其他杂草已无力与之竞争。加拿大一枝黄花还可以抑制糖槭幼苗生长，也抑制包括自身在内的草本植物发芽。,鹭鸶湾防护绿地、迎宾路防护绿地,2
8,110.2728,29.084,翅果菊,Pterocypsela indica(L.) Shih,菊科翅果菊属,一二年生草本,亚洲,温带亚洲分布,被子植物,全部茎枝无毛，全部茎叶线形，全部茎叶顶端长渐急尖或渐尖，基部楔形渐狭，无柄，两面无毛，头状花序果期卵球形，多数沿茎枝顶端排成圆锥花序或总状圆锥花。生长于山谷、山坡、林缘及林下、灌丛中或水沟边、山坡草地或田间。,喜温暖湿润、阳光充足的环境，既耐热、耐旱也耐寒,无,公安局交通警察支队附属绿地、大堰防护绿地、西站附属绿地、人民医院附属绿地、张家界学院附属绿地,5
8,110.275,29.0958,翅果菊,Pterocypsela indica(L.) Shih,菊科翅果菊属,一二年生草本,亚洲,温带亚洲分布,被子植物,全部茎枝无毛，全部茎叶线形，全部茎叶顶端长渐急尖或渐尖，基部楔形渐狭，无柄，两面无毛，头状花序果期卵球形，多数沿茎枝顶端排成圆锥花序或总状圆锥花。生长于山谷、山坡、林缘及林下、灌丛中或水沟边、山坡草地或田间。,喜温暖湿润、阳光充足的环境，既耐热、耐旱也耐寒,无,公安局交通警察支队附属绿地、大堰防护绿地、西站附属绿地、人民医院附属绿地、张家界学院附属绿地,5
8,110.2728,29.1113,翅果菊,Pterocypsela indica(L.) Shih,菊科翅果菊属,一二年生草本,亚洲,温带亚洲分布,被子植物,全部茎枝无毛，全部茎叶线形，全部茎叶顶端长渐急尖或渐尖，基部楔形渐狭，无柄，两面无毛，头状花序果期卵球形，多数沿茎枝顶端排成圆锥花序或总状圆锥花。生长于山谷、山坡、林缘及林下、灌丛中或水沟边、山坡草地或田间。,喜温暖湿润、阳光充足的环境，既耐热、耐旱也耐寒,无,公安局交通警察支队附属绿地、大堰防护绿地、西站附属绿地、人民医院附属绿地、张家界学院附属绿地,5
8,110.2735,29.1022,翅果菊,Pterocypsela indica(L.) Shih,菊科翅果菊属,一二年生草本,亚洲,温带亚洲分布,被子植物,全部茎枝无毛，全部茎叶线形，全部茎叶顶端长渐急尖或渐尖，基部楔形渐狭，无柄，两面无毛，头状花序果期卵球形，多数沿茎枝顶端排成圆锥花序或总状圆锥花。生长于山谷、山坡、林缘及林下、灌丛中或水沟边、山坡草地或田间。,喜温暖湿润、阳光充足的环境，既耐热、耐旱也耐寒,无,公安局交通警察支队附属绿地、大堰防护绿地、西站附属绿地、人民医院附属绿地、张家界学院附属绿地,5
8,110.2644,29.0911,翅果菊,Pterocypsela indica(L.) Shih,菊科翅果菊属,一二年生草本,亚洲,温带亚洲分布,被子植物,全部茎枝无毛，全部茎叶线形，全部茎叶顶端长渐急尖或渐尖，基部楔形渐狭，无柄，两面无毛，头状花序果期卵球形，多数沿茎枝顶端排成圆锥花序或总状圆锥花。生长于山谷、山坡、林缘及林下、灌丛中或水沟边、山坡草地或田间。,喜温暖湿润、阳光充足的环境，既耐热、耐旱也耐寒,无,公安局交通警察支队附属绿地、大堰防护绿地、西站附属绿地、人民医院附属绿地、张家界学院附属绿地,5
9,110.2829,29.0713,豚草,Ambrosia artemisiifolia L.,菊科豚草属,一年生草本,北美洲,东亚和北美间断分布,被子植物,"一年生草本，茎直立,上部有圆锥状分枝,有棱,被疏生密糙毛。下部叶对生，具短叶柄，二次羽状分裂，裂片狭小，长圆形至倒披针形，全缘，有明显的中脉，上面深绿色，被细短伏毛或近无毛，背面灰绿色，被密短糙毛；上部叶互生，无柄，羽状分裂。雄头状花序半球形或卵形，具短梗，下垂，在枝端密集成总状花序。总苞宽半球形或碟形；总苞片全部结合，无肋，边缘具波状圆齿，稍被糙伏毛。花托具刚毛状托片；花冠淡黄色，有短管部，上部钟状，有宽裂片；花药卵圆形；花柱不分裂，顶端膨大成画笔状。雌头状花序无花序梗，在雄头花序下面或在下部叶腋单生，或2-3个密集成团伞状，有1个无被能育的雌花，总苞闭合，具结合的总苞片，倒卵形或卵状长圆形，顶端有围裹花柱的圆锥状嘴部，在顶部以下有4-6个尖刺，稍被糙毛；花柱2深裂，丝状，伸出总苞的嘴部。瘦果倒卵形，无毛，藏于坚硬的总苞中。花期8-9月，果期9-10月。",适应性强，喜光，耐旱耐瘠，生长迅速，繁殖力强（种子产量大），花粉致敏。,其产生的花粉是人类花粉过敏症的主要致病源。豚草的茎和叶释放的化感物质对禾本科、豆科、菊科植物有抑制作用，还具有极强的生命力、竞争力和生态可塑性，破坏本土生物多样性，造成农业减产。,市人民政府附属绿地、仙人溪桥防护绿地,2
